language   ,word,subj,condition,error ,type  
danish ,8   ,4   ,A  ,24.974,foil  
danish ,9   ,4   ,A  ,16.152,target
danish ,10  ,4   ,A  ,38.726,foil  
danish ,11  ,4   ,A  ,8.381 ,target
danish ,12  ,4   ,A  ,23.883,foil  
danish ,13  ,4   ,A  ,4.112 ,target
danish ,14  ,4   ,A  ,27.89 ,foil  
danish ,15  ,4   ,A  ,2.329 ,target
danish ,16  ,4   ,A  ,11.979,target
danish ,17  ,4   ,A  ,19.475,foil  
danish ,18  ,4   ,A  ,11.131,target
danish ,19  ,4   ,A  ,34.981,foil  
danish ,20  ,4   ,A  ,17.95 ,foil  
danish ,21  ,4   ,A  ,13.178,target
danish ,22  ,4   ,A  ,4.315 ,target
danish ,23  ,4   ,A  ,26.203,foil  
danish ,24  ,4   ,A  ,17.347,foil  
danish ,25  ,4   ,A  ,1.939 ,target
danish ,26  ,4   ,A  ,22.101,foil  
danish ,27  ,4   ,A  ,13.569,target
danish ,28  ,4   ,A  ,17.396,foil  
danish ,29  ,4   ,A  ,9.295 ,target
danish ,30  ,4   ,A  ,9.845 ,target
danish ,31  ,4   ,A  ,26.033,foil  
danish ,32  ,4   ,A  ,17.242,target
danish ,33  ,4   ,A  ,20.046,foil  
danish ,34  ,4   ,A  ,31.29 ,foil  
danish ,35  ,4   ,A  ,3.68  ,target
danish ,36  ,4   ,A  ,12.085,target
danish ,37  ,4   ,A  ,14.802,foil  
danish ,38  ,4   ,A  ,18.908,foil  
danish ,39  ,4   ,A  ,8.375 ,target
danish ,40  ,4   ,A  ,12.357,foil  
danish ,41  ,4   ,A  ,8.283 ,target
danish ,42  ,4   ,A  ,18.849,foil  
danish ,43  ,4   ,A  ,12.491,target
danish ,44  ,4   ,A  ,1.763 ,target
danish ,45  ,4   ,A  ,20.861,foil  
danish ,46  ,4   ,A  ,5.056 ,target
danish ,47  ,4   ,A  ,23.51 ,foil  
danish ,48  ,4   ,A  ,10.532,target
danish ,49  ,4   ,A  ,13.873,foil  
danish ,50  ,4   ,A  ,3.921 ,target
danish ,51  ,4   ,A  ,12.814,foil  
danish ,52  ,4   ,A  ,10.096,foil  
danish ,53  ,4   ,A  ,2.374 ,target
danish ,54  ,4   ,A  ,18.832,foil  
danish ,55  ,4   ,A  ,11.534,target
danish ,56  ,4   ,A  ,3.7   ,target
danish ,57  ,4   ,A  ,19.587,foil  
danish ,58  ,4   ,A  ,24.925,foil  
danish ,59  ,4   ,A  ,11.633,target
danish ,60  ,4   ,A  ,5.791 ,target
danish ,61  ,4   ,A  ,10.939,foil  
danish ,62  ,4   ,A  ,4.6   ,target
danish ,63  ,4   ,A  ,15.542,foil  
danish ,64  ,4   ,A  ,3.301 ,target
danish ,65  ,4   ,A  ,11.143,foil  
danish ,66  ,4   ,A  ,12.4  ,foil  
danish ,67  ,4   ,A  ,8.204 ,target
danish ,68  ,4   ,A  ,14.449,foil  
danish ,69  ,4   ,A  ,14.145,target
danish ,70  ,4   ,A  ,11.143,target
danish ,71  ,4   ,A  ,23.024,foil  
danish ,0   ,4   ,B  ,31.358,foil  
danish ,1   ,4   ,B  ,15.026,target
danish ,2   ,4   ,B  ,11.64 ,target
danish ,3   ,4   ,B  ,16.783,foil  
danish ,4   ,4   ,B  ,14.273,target
danish ,5   ,4   ,B  ,42.314,foil  
danish ,6   ,4   ,B  ,27.068,target
danish ,7   ,4   ,B  ,52.84 ,foil  
danish ,8   ,4   ,B  ,34.335,foil  
danish ,9   ,4   ,B  ,6.491 ,target
danish ,10  ,4   ,B  ,35.937,foil  
danish ,11  ,4   ,B  ,4.01  ,target
danish ,12  ,4   ,B  ,20.745,foil  
danish ,13  ,4   ,B  ,4.579 ,target
danish ,14  ,4   ,B  ,14.27 ,foil  
danish ,15  ,4   ,B  ,18.055,target
danish ,16  ,4   ,B  ,16.757,target
danish ,17  ,4   ,B  ,26.159,foil  
danish ,18  ,4   ,B  ,13.919,target
danish ,19  ,4   ,B  ,41.955,foil  
danish ,20  ,4   ,B  ,22.721,foil  
danish ,21  ,4   ,B  ,5.06  ,target
danish ,22  ,4   ,B  ,10.627,target
danish ,23  ,4   ,B  ,28.174,foil  
danish ,24  ,4   ,B  ,17.577,foil  
danish ,25  ,4   ,B  ,14.011,target
danish ,26  ,4   ,B  ,17.668,foil  
danish ,27  ,4   ,B  ,16.678,target
danish ,28  ,4   ,B  ,20.88 ,foil  
danish ,29  ,4   ,B  ,10.587,target
danish ,30  ,4   ,B  ,12.316,target
danish ,31  ,4   ,B  ,32.727,foil  
danish ,32  ,4   ,B  ,7.408 ,target
danish ,33  ,4   ,B  ,27.097,foil  
danish ,34  ,4   ,B  ,26.194,foil  
danish ,35  ,4   ,B  ,4.744 ,target
danish ,36  ,4   ,B  ,11.044,target
danish ,37  ,4   ,B  ,14.455,foil  
danish ,38  ,4   ,B  ,14.361,foil  
danish ,39  ,4   ,B  ,11.428,target
danish ,40  ,4   ,B  ,15.867,foil  
danish ,41  ,4   ,B  ,16.954,target
danish ,42  ,4   ,B  ,25.282,foil  
danish ,43  ,4   ,B  ,8.331 ,target
danish ,44  ,4   ,B  ,5.643 ,target
danish ,45  ,4   ,B  ,29.803,foil  
danish ,46  ,4   ,B  ,11.19 ,target
danish ,47  ,4   ,B  ,27.524,foil  
danish ,48  ,4   ,B  ,5.081 ,target
danish ,49  ,4   ,B  ,15.222,foil  
danish ,50  ,4   ,B  ,8.046 ,target
danish ,51  ,4   ,B  ,14.073,foil  
danish ,52  ,4   ,B  ,8.727 ,foil  
danish ,53  ,4   ,B  ,20.18 ,target
danish ,54  ,4   ,B  ,16.889,foil  
danish ,55  ,4   ,B  ,3.204 ,target
danish ,56  ,4   ,B  ,6.006 ,target
danish ,57  ,4   ,B  ,28.164,foil  
danish ,58  ,4   ,B  ,22.241,foil  
danish ,59  ,4   ,B  ,11.673,target
danish ,60  ,4   ,B  ,6.441 ,target
danish ,61  ,4   ,B  ,12.661,foil  
danish ,62  ,4   ,B  ,5.391 ,target
danish ,63  ,4   ,B  ,13.611,foil  
danish ,64  ,4   ,B  ,3.465 ,target
danish ,65  ,4   ,B  ,10.376,foil  
danish ,66  ,4   ,B  ,22.66 ,foil  
danish ,67  ,4   ,B  ,6.95  ,target
danish ,68  ,4   ,B  ,22.376,foil  
danish ,69  ,4   ,B  ,11.191,target
danish ,70  ,4   ,B  ,7.507 ,target
danish ,71  ,4   ,B  ,21.71 ,foil  
danish ,0   ,5   ,A  ,36.219,foil  
danish ,1   ,5   ,A  ,12.321,target
danish ,2   ,5   ,A  ,6.934 ,target
danish ,3   ,5   ,A  ,16.759,foil  
danish ,4   ,5   ,A  ,7.521 ,target
danish ,5   ,5   ,A  ,25.86 ,foil  
danish ,6   ,5   ,A  ,32.101,target
danish ,7   ,5   ,A  ,43.594,foil  
danish ,8   ,5   ,A  ,33.516,foil  
danish ,9   ,5   ,A  ,11.553,target
danish ,10  ,5   ,A  ,26.163,foil  
danish ,11  ,5   ,A  ,5.345 ,target
danish ,12  ,5   ,A  ,21.087,foil  
danish ,13  ,5   ,A  ,4.569 ,target
danish ,14  ,5   ,A  ,13.348,foil  
danish ,15  ,5   ,A  ,0.895 ,target
danish ,16  ,5   ,A  ,13.95 ,target
danish ,17  ,5   ,A  ,18.894,foil  
danish ,18  ,5   ,A  ,4.202 ,target
danish ,19  ,5   ,A  ,35.431,foil  
danish ,20  ,5   ,A  ,24.867,foil  
danish ,21  ,5   ,A  ,9.839 ,target
danish ,22  ,5   ,A  ,6.444 ,target
danish ,23  ,5   ,A  ,19.507,foil  
danish ,24  ,5   ,A  ,18.056,foil  
danish ,25  ,5   ,A  ,5.135 ,target
danish ,26  ,5   ,A  ,12.248,foil  
danish ,27  ,5   ,A  ,15.455,target
danish ,28  ,5   ,A  ,16.542,foil  
danish ,29  ,5   ,A  ,4.588 ,target
danish ,30  ,5   ,A  ,3.461 ,target
danish ,31  ,5   ,A  ,26.406,foil  
danish ,32  ,5   ,A  ,20.476,target
danish ,33  ,5   ,A  ,26.143,foil  
danish ,34  ,5   ,A  ,23.839,foil  
danish ,35  ,5   ,A  ,5.469 ,target
danish ,36  ,5   ,A  ,11.088,target
danish ,37  ,5   ,A  ,13.069,foil  
danish ,38  ,5   ,A  ,9.384 ,foil  
danish ,39  ,5   ,A  ,5.17  ,target
danish ,40  ,5   ,A  ,16.249,foil  
danish ,41  ,5   ,A  ,5.686 ,target
danish ,42  ,5   ,A  ,26.068,foil  
danish ,43  ,5   ,A  ,9.427 ,target
danish ,44  ,5   ,A  ,4.007 ,target
danish ,45  ,5   ,A  ,22.986,foil  
danish ,46  ,5   ,A  ,3.446 ,target
danish ,47  ,5   ,A  ,19.873,foil  
danish ,48  ,5   ,A  ,4.506 ,target
danish ,49  ,5   ,A  ,13.153,foil  
danish ,50  ,5   ,A  ,3.581 ,target
danish ,51  ,5   ,A  ,12.229,foil  
danish ,52  ,5   ,A  ,29.926,foil  
danish ,53  ,5   ,A  ,10.808,target
danish ,54  ,5   ,A  ,21.833,foil  
danish ,55  ,5   ,A  ,24.62 ,target
danish ,56  ,5   ,A  ,1.988 ,target
danish ,57  ,5   ,A  ,20.691,foil  
danish ,58  ,5   ,A  ,16.34 ,foil  
danish ,59  ,5   ,A  ,14.852,target
danish ,60  ,5   ,A  ,14.042,target
danish ,61  ,5   ,A  ,9.664 ,foil  
danish ,62  ,5   ,A  ,4.635 ,target
danish ,63  ,5   ,A  ,6.461 ,foil  
danish ,64  ,5   ,A  ,11.176,target
danish ,65  ,5   ,A  ,19.89 ,foil  
danish ,66  ,5   ,A  ,29.092,foil  
danish ,67  ,5   ,A  ,16.944,target
danish ,68  ,5   ,A  ,13.129,foil  
danish ,69  ,5   ,A  ,10.595,target
danish ,70  ,5   ,A  ,10.711,target
danish ,71  ,5   ,A  ,20.027,foil  
danish ,0   ,5   ,B  ,33.958,foil  
danish ,1   ,5   ,B  ,17.797,target
danish ,2   ,5   ,B  ,10.284,target
danish ,3   ,5   ,B  ,15.157,foil  
danish ,4   ,5   ,B  ,13.858,target
danish ,5   ,5   ,B  ,25.051,foil  
danish ,6   ,5   ,B  ,36.004,target
danish ,7   ,5   ,B  ,41.04 ,foil  
danish ,8   ,5   ,B  ,30.176,foil  
danish ,9   ,5   ,B  ,15.436,target
danish ,10  ,5   ,B  ,31.411,foil  
danish ,11  ,5   ,B  ,6.4   ,target
danish ,12  ,5   ,B  ,24.93 ,foil  
danish ,13  ,5   ,B  ,5.977 ,target
danish ,14  ,5   ,B  ,12.47 ,foil  
danish ,15  ,5   ,B  ,6.741 ,target
danish ,16  ,5   ,B  ,18.449,target
danish ,17  ,5   ,B  ,17.969,foil  
danish ,18  ,5   ,B  ,5.561 ,target
danish ,19  ,5   ,B  ,27.925,foil  
danish ,20  ,5   ,B  ,22.815,foil  
danish ,21  ,5   ,B  ,13.439,target
danish ,22  ,5   ,B  ,12.678,target
danish ,23  ,5   ,B  ,28.285,foil  
danish ,24  ,5   ,B  ,20.242,foil  
danish ,25  ,5   ,B  ,6.271 ,target
danish ,26  ,5   ,B  ,10.04 ,foil  
danish ,27  ,5   ,B  ,18.089,target
danish ,28  ,5   ,B  ,13.014,foil  
danish ,29  ,5   ,B  ,4.14  ,target
danish ,30  ,5   ,B  ,5.24  ,target
danish ,31  ,5   ,B  ,23.386,foil  
danish ,32  ,5   ,B  ,8.738 ,target
danish ,33  ,5   ,B  ,19.231,foil  
danish ,34  ,5   ,B  ,34.893,foil  
danish ,35  ,5   ,B  ,6.689 ,target
danish ,36  ,5   ,B  ,16.95 ,target
danish ,37  ,5   ,B  ,17.415,foil  
danish ,38  ,5   ,B  ,10.521,foil  
danish ,39  ,5   ,B  ,4.043 ,target
danish ,40  ,5   ,B  ,11.453,foil  
danish ,41  ,5   ,B  ,4.486 ,target
danish ,42  ,5   ,B  ,17.976,foil  
danish ,43  ,5   ,B  ,8.688 ,target
danish ,44  ,5   ,B  ,5.022 ,target
danish ,45  ,5   ,B  ,19.962,foil  
danish ,46  ,5   ,B  ,6.107 ,target
danish ,47  ,5   ,B  ,24.803,foil  
danish ,48  ,5   ,B  ,5.686 ,target
danish ,49  ,5   ,B  ,14.857,foil  
danish ,50  ,5   ,B  ,5.219 ,target
danish ,51  ,5   ,B  ,12.765,foil  
danish ,52  ,5   ,B  ,8.984 ,foil  
danish ,53  ,5   ,B  ,17.869,target
danish ,54  ,5   ,B  ,15.642,foil  
danish ,55  ,5   ,B  ,6.513 ,target
danish ,56  ,5   ,B  ,5.116 ,target
danish ,57  ,5   ,B  ,22.55 ,foil  
danish ,58  ,5   ,B  ,26.589,foil  
danish ,59  ,5   ,B  ,17.151,target
danish ,60  ,5   ,B  ,5.538 ,target
danish ,61  ,5   ,B  ,12.509,foil  
danish ,62  ,5   ,B  ,12.746,target
danish ,63  ,5   ,B  ,12.548,foil  
danish ,64  ,5   ,B  ,6.439 ,target
danish ,65  ,5   ,B  ,7.874 ,foil  
danish ,66  ,5   ,B  ,13.47 ,foil  
danish ,67  ,5   ,B  ,7.386 ,target
danish ,68  ,5   ,B  ,19.507,foil  
danish ,69  ,5   ,B  ,15.359,target
danish ,70  ,5   ,B  ,6.722 ,target
danish ,71  ,5   ,B  ,26.953,foil  
danish ,0   ,6   ,A  ,24.031,foil  
danish ,1   ,6   ,A  ,9.929 ,target
danish ,2   ,6   ,A  ,8.939 ,target
danish ,3   ,6   ,A  ,17.724,foil  
danish ,4   ,6   ,A  ,12.203,target
danish ,5   ,6   ,A  ,47.357,foil  
danish ,6   ,6   ,A  ,24.086,target
danish ,7   ,6   ,A  ,42.687,foil  
danish ,8   ,6   ,A  ,25.302,foil  
danish ,9   ,6   ,A  ,20.013,target
danish ,10  ,6   ,A  ,26.884,foil  
danish ,11  ,6   ,A  ,7.266 ,target
danish ,12  ,6   ,A  ,16.937,foil  
danish ,13  ,6   ,A  ,4.023 ,target
danish ,14  ,6   ,A  ,17.437,foil  
danish ,15  ,6   ,A  ,3.273 ,target
danish ,16  ,6   ,A  ,12.848,target
danish ,17  ,6   ,A  ,35.0  ,foil  
danish ,18  ,6   ,A  ,4.449 ,target
danish ,19  ,6   ,A  ,30.167,foil  
danish ,20  ,6   ,A  ,16.156,foil  
danish ,21  ,6   ,A  ,25.365,target
danish ,22  ,6   ,A  ,8.096 ,target
danish ,23  ,6   ,A  ,22.295,foil  
danish ,24  ,6   ,A  ,12.946,foil  
danish ,25  ,6   ,A  ,4.157 ,target
danish ,26  ,6   ,A  ,13.683,foil  
danish ,27  ,6   ,A  ,13.645,target
danish ,28  ,6   ,A  ,32.456,foil  
danish ,29  ,6   ,A  ,6.166 ,target
danish ,30  ,6   ,A  ,6.455 ,target
danish ,31  ,6   ,A  ,21.216,foil  
danish ,32  ,6   ,A  ,3.66  ,target
danish ,33  ,6   ,A  ,15.251,foil  
danish ,34  ,6   ,A  ,26.738,foil  
danish ,35  ,6   ,A  ,3.013 ,target
danish ,36  ,6   ,A  ,11.879,target
danish ,37  ,6   ,A  ,9.46  ,foil  
danish ,38  ,6   ,A  ,13.37 ,foil  
danish ,39  ,6   ,A  ,3.657 ,target
danish ,40  ,6   ,A  ,28.119,foil  
danish ,41  ,6   ,A  ,6.81  ,target
danish ,42  ,6   ,A  ,15.053,foil  
danish ,43  ,6   ,A  ,5.69  ,target
danish ,44  ,6   ,A  ,2.222 ,target
danish ,45  ,6   ,A  ,14.054,foil  
danish ,46  ,6   ,A  ,6.73  ,target
danish ,47  ,6   ,A  ,15.386,foil  
danish ,48  ,6   ,A  ,2.932 ,target
danish ,49  ,6   ,A  ,7.972 ,foil  
danish ,50  ,6   ,A  ,6.806 ,target
danish ,51  ,6   ,A  ,18.232,foil  
danish ,52  ,6   ,A  ,25.803,foil  
danish ,53  ,6   ,A  ,3.015 ,target
danish ,54  ,6   ,A  ,14.011,foil  
danish ,55  ,6   ,A  ,2.104 ,target
danish ,56  ,6   ,A  ,4.553 ,target
danish ,57  ,6   ,A  ,18.035,foil  
danish ,58  ,6   ,A  ,20.02 ,foil  
danish ,59  ,6   ,A  ,13.471,target
danish ,60  ,6   ,A  ,7.443 ,target
danish ,61  ,6   ,A  ,8.314 ,foil  
danish ,62  ,6   ,A  ,5.973 ,target
danish ,63  ,6   ,A  ,13.868,foil  
danish ,64  ,6   ,A  ,2.363 ,target
danish ,65  ,6   ,A  ,21.312,foil  
danish ,66  ,6   ,A  ,15.54 ,foil  
danish ,67  ,6   ,A  ,5.204 ,target
danish ,68  ,6   ,A  ,13.706,foil  
danish ,69  ,6   ,A  ,10.081,target
danish ,70  ,6   ,A  ,5.564 ,target
danish ,71  ,6   ,A  ,14.844,foil  
danish ,0   ,6   ,B  ,51.374,foil  
danish ,1   ,6   ,B  ,12.532,target
danish ,2   ,6   ,B  ,9.636 ,target
danish ,3   ,6   ,B  ,22.661,foil  
danish ,4   ,6   ,B  ,13.833,target
danish ,5   ,6   ,B  ,25.005,foil  
danish ,6   ,6   ,B  ,26.474,target
danish ,7   ,6   ,B  ,59.235,foil  
danish ,8   ,6   ,B  ,31.494,foil  
danish ,9   ,6   ,B  ,23.167,target
danish ,10  ,6   ,B  ,29.63 ,foil  
danish ,11  ,6   ,B  ,8.17  ,target
danish ,12  ,6   ,B  ,30.645,foil  
danish ,13  ,6   ,B  ,3.07  ,target
danish ,14  ,6   ,B  ,20.577,foil  
danish ,15  ,6   ,B  ,5.524 ,target
danish ,16  ,6   ,B  ,15.335,target
danish ,17  ,6   ,B  ,16.206,foil  
danish ,18  ,6   ,B  ,6.096 ,target
danish ,19  ,6   ,B  ,53.3  ,foil  
danish ,20  ,6   ,B  ,29.228,foil  
danish ,21  ,6   ,B  ,13.506,target
danish ,22  ,6   ,B  ,5.35  ,target
danish ,23  ,6   ,B  ,23.883,foil  
danish ,24  ,6   ,B  ,23.999,foil  
danish ,25  ,6   ,B  ,3.442 ,target
danish ,26  ,6   ,B  ,18.821,foil  
danish ,27  ,6   ,B  ,11.063,target
danish ,28  ,6   ,B  ,12.263,foil  
danish ,29  ,6   ,B  ,5.4   ,target
danish ,30  ,6   ,B  ,3.932 ,target
danish ,31  ,6   ,B  ,44.66 ,foil  
danish ,32  ,6   ,B  ,13.276,target
danish ,33  ,6   ,B  ,23.455,foil  
danish ,34  ,6   ,B  ,19.457,foil  
danish ,35  ,6   ,B  ,5.596 ,target
danish ,36  ,6   ,B  ,7.984 ,target
danish ,37  ,6   ,B  ,18.173,foil  
danish ,38  ,6   ,B  ,18.077,foil  
danish ,39  ,6   ,B  ,4.524 ,target
danish ,40  ,6   ,B  ,10.703,foil  
danish ,41  ,6   ,B  ,3.073 ,target
danish ,42  ,6   ,B  ,40.811,foil  
danish ,43  ,6   ,B  ,6.573 ,target
danish ,44  ,6   ,B  ,3.286 ,target
danish ,45  ,6   ,B  ,23.72 ,foil  
danish ,46  ,6   ,B  ,6.121 ,target
danish ,47  ,6   ,B  ,20.421,foil  
danish ,48  ,6   ,B  ,4.563 ,target
danish ,49  ,6   ,B  ,14.204,foil  
danish ,50  ,6   ,B  ,4.132 ,target
danish ,51  ,6   ,B  ,23.638,foil  
danish ,52  ,6   ,B  ,9.922 ,foil  
danish ,53  ,6   ,B  ,8.997 ,target
danish ,54  ,6   ,B  ,31.921,foil  
danish ,55  ,6   ,B  ,9.845 ,target
danish ,56  ,6   ,B  ,4.112 ,target
danish ,57  ,6   ,B  ,27.215,foil  
danish ,58  ,6   ,B  ,15.693,foil  
danish ,59  ,6   ,B  ,15.81 ,target
danish ,60  ,6   ,B  ,2.991 ,target
danish ,61  ,6   ,B  ,12.098,foil  
danish ,62  ,6   ,B  ,6.238 ,target
danish ,63  ,6   ,B  ,17.214,foil  
danish ,64  ,6   ,B  ,2.969 ,target
danish ,65  ,6   ,B  ,8.08  ,foil  
danish ,66  ,6   ,B  ,27.785,foil  
danish ,67  ,6   ,B  ,9.249 ,target
danish ,68  ,6   ,B  ,21.125,foil  
danish ,69  ,6   ,B  ,11.205,target
danish ,70  ,6   ,B  ,11.731,target
danish ,71  ,6   ,B  ,19.098,foil  
danish ,0   ,7   ,A  ,44.488,foil  
danish ,1   ,7   ,A  ,10.883,target
danish ,2   ,7   ,A  ,11.05 ,target
danish ,3   ,7   ,A  ,21.684,foil  
danish ,4   ,7   ,A  ,11.412,target
danish ,5   ,7   ,A  ,36.05 ,foil  
danish ,6   ,7   ,A  ,30.463,target
danish ,7   ,7   ,A  ,52.91 ,foil  
danish ,8   ,7   ,A  ,38.535,foil  
danish ,9   ,7   ,A  ,4.62  ,target
danish ,10  ,7   ,A  ,23.779,foil  
danish ,11  ,7   ,A  ,6.752 ,target
danish ,12  ,7   ,A  ,33.309,foil  
danish ,13  ,7   ,A  ,4.025 ,target
danish ,14  ,7   ,A  ,17.319,foil  
danish ,15  ,7   ,A  ,3.228 ,target
danish ,16  ,7   ,A  ,11.175,target
danish ,17  ,7   ,A  ,24.245,foil  
danish ,18  ,7   ,A  ,4.565 ,target
danish ,19  ,7   ,A  ,33.299,foil  
danish ,20  ,7   ,A  ,25.299,foil  
danish ,21  ,7   ,A  ,4.584 ,target
danish ,22  ,7   ,A  ,5.515 ,target
danish ,23  ,7   ,A  ,27.286,foil  
danish ,24  ,7   ,A  ,20.664,foil  
danish ,25  ,7   ,A  ,2.718 ,target
danish ,26  ,7   ,A  ,15.26 ,foil  
danish ,27  ,7   ,A  ,8.208 ,target
danish ,28  ,7   ,A  ,22.174,foil  
danish ,29  ,7   ,A  ,5.126 ,target
danish ,30  ,7   ,A  ,2.144 ,target
danish ,31  ,7   ,A  ,23.33 ,foil  
danish ,32  ,7   ,A  ,5.207 ,target
danish ,33  ,7   ,A  ,19.551,foil  
danish ,34  ,7   ,A  ,20.818,foil  
danish ,35  ,7   ,A  ,3.941 ,target
danish ,36  ,7   ,A  ,8.865 ,target
danish ,37  ,7   ,A  ,16.305,foil  
danish ,38  ,7   ,A  ,13.859,foil  
danish ,39  ,7   ,A  ,5.313 ,target
danish ,40  ,7   ,A  ,17.642,foil  
danish ,41  ,7   ,A  ,4.066 ,target
danish ,42  ,7   ,A  ,16.889,foil  
danish ,43  ,7   ,A  ,4.69  ,target
danish ,44  ,7   ,A  ,1.333 ,target
danish ,45  ,7   ,A  ,18.08 ,foil  
danish ,46  ,7   ,A  ,7.488 ,target
danish ,47  ,7   ,A  ,22.004,foil  
danish ,48  ,7   ,A  ,4.534 ,target
danish ,49  ,7   ,A  ,14.664,foil  
danish ,50  ,7   ,A  ,2.42  ,target
danish ,51  ,7   ,A  ,18.488,foil  
danish ,52  ,7   ,A  ,19.748,foil  
danish ,53  ,7   ,A  ,16.2  ,target
danish ,54  ,7   ,A  ,12.7  ,foil  
danish ,55  ,7   ,A  ,15.509,target
danish ,56  ,7   ,A  ,2.813 ,target
danish ,57  ,7   ,A  ,16.684,foil  
danish ,58  ,7   ,A  ,11.228,foil  
danish ,59  ,7   ,A  ,12.448,target
danish ,60  ,7   ,A  ,2.371 ,target
danish ,61  ,7   ,A  ,11.869,foil  
danish ,62  ,7   ,A  ,9.209 ,target
danish ,63  ,7   ,A  ,12.706,foil  
danish ,64  ,7   ,A  ,4.869 ,target
danish ,65  ,7   ,A  ,12.964,foil  
danish ,66  ,7   ,A  ,12.178,foil  
danish ,67  ,7   ,A  ,13.124,target
danish ,68  ,7   ,A  ,17.63 ,foil  
danish ,69  ,7   ,A  ,12.017,target
danish ,70  ,7   ,A  ,10.351,target
danish ,71  ,7   ,A  ,15.128,foil  
danish ,0   ,7   ,B  ,40.903,foil  
danish ,1   ,7   ,B  ,12.694,target
danish ,2   ,7   ,B  ,9.017 ,target
danish ,3   ,7   ,B  ,32.18 ,foil  
danish ,4   ,7   ,B  ,20.586,target
danish ,5   ,7   ,B  ,37.511,foil  
danish ,6   ,7   ,B  ,21.54 ,target
danish ,7   ,7   ,B  ,56.268,foil  
danish ,8   ,7   ,B  ,37.691,foil  
danish ,9   ,7   ,B  ,15.274,target
danish ,10  ,7   ,B  ,21.789,foil  
danish ,11  ,7   ,B  ,3.943 ,target
danish ,12  ,7   ,B  ,22.824,foil  
danish ,13  ,7   ,B  ,3.469 ,target
danish ,14  ,7   ,B  ,18.626,foil  
danish ,15  ,7   ,B  ,11.017,target
danish ,16  ,7   ,B  ,11.249,target
danish ,17  ,7   ,B  ,19.401,foil  
danish ,18  ,7   ,B  ,6.779 ,target
danish ,19  ,7   ,B  ,39.189,foil  
danish ,20  ,7   ,B  ,26.435,foil  
danish ,21  ,7   ,B  ,11.702,target
danish ,22  ,7   ,B  ,8.14  ,target
danish ,23  ,7   ,B  ,17.532,foil  
danish ,24  ,7   ,B  ,20.55 ,foil  
danish ,25  ,7   ,B  ,8.923 ,target
danish ,26  ,7   ,B  ,14.11 ,foil  
danish ,27  ,7   ,B  ,8.703 ,target
danish ,28  ,7   ,B  ,14.243,foil  
danish ,29  ,7   ,B  ,5.853 ,target
danish ,30  ,7   ,B  ,3.768 ,target
danish ,31  ,7   ,B  ,31.387,foil  
danish ,32  ,7   ,B  ,6.559 ,target
danish ,33  ,7   ,B  ,25.178,foil  
danish ,34  ,7   ,B  ,22.957,foil  
danish ,35  ,7   ,B  ,4.833 ,target
danish ,36  ,7   ,B  ,4.544 ,target
danish ,37  ,7   ,B  ,15.77 ,foil  
danish ,38  ,7   ,B  ,13.583,foil  
danish ,39  ,7   ,B  ,4.991 ,target
danish ,40  ,7   ,B  ,13.332,foil  
danish ,41  ,7   ,B  ,3.124 ,target
danish ,42  ,7   ,B  ,25.318,foil  
danish ,43  ,7   ,B  ,5.65  ,target
danish ,44  ,7   ,B  ,3.665 ,target
danish ,45  ,7   ,B  ,22.479,foil  
danish ,46  ,7   ,B  ,7.16  ,target
danish ,47  ,7   ,B  ,17.441,foil  
danish ,48  ,7   ,B  ,4.408 ,target
danish ,49  ,7   ,B  ,12.667,foil  
danish ,50  ,7   ,B  ,3.418 ,target
danish ,51  ,7   ,B  ,15.027,foil  
danish ,52  ,7   ,B  ,13.403,foil  
danish ,53  ,7   ,B  ,16.398,target
danish ,54  ,7   ,B  ,29.329,foil  
danish ,55  ,7   ,B  ,15.238,target
danish ,56  ,7   ,B  ,6.078 ,target
danish ,57  ,7   ,B  ,20.604,foil  
danish ,58  ,7   ,B  ,19.549,foil  
danish ,59  ,7   ,B  ,8.109 ,target
danish ,60  ,7   ,B  ,3.93  ,target
danish ,61  ,7   ,B  ,9.033 ,foil  
danish ,62  ,7   ,B  ,8.968 ,target
danish ,63  ,7   ,B  ,15.688,foil  
danish ,64  ,7   ,B  ,4.483 ,target
danish ,65  ,7   ,B  ,9.988 ,foil  
danish ,66  ,7   ,B  ,26.27 ,foil  
danish ,67  ,7   ,B  ,15.075,target
danish ,68  ,7   ,B  ,17.038,foil  
danish ,69  ,7   ,B  ,2.376 ,target
danish ,70  ,7   ,B  ,10.829,target
danish ,71  ,7   ,B  ,16.114,foil  
danish ,0   ,8   ,A  ,41.029,foil  
danish ,1   ,8   ,A  ,38.206,target
danish ,2   ,8   ,A  ,21.839,target
danish ,3   ,8   ,A  ,35.233,foil  
danish ,4   ,8   ,A  ,12.883,target
danish ,5   ,8   ,A  ,34.094,foil  
danish ,6   ,8   ,A  ,29.286,target
danish ,7   ,8   ,A  ,63.676,foil  
danish ,8   ,8   ,A  ,33.201,foil  
danish ,9   ,8   ,A  ,20.059,target
danish ,10  ,8   ,A  ,21.856,foil  
danish ,11  ,8   ,A  ,10.99 ,target
danish ,12  ,8   ,A  ,24.032,foil  
danish ,13  ,8   ,A  ,4.881 ,target
danish ,14  ,8   ,A  ,24.448,foil  
danish ,15  ,8   ,A  ,2.926 ,target
danish ,16  ,8   ,A  ,18.426,target
danish ,17  ,8   ,A  ,15.622,foil  
